id,user_id,create_at,t,impression,impression_counts,lat,lon
142,22,2024-01-09 20:17:20.208978,0.0,,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 0}",,
143,22,2024-01-09 20:17:27.963433,18423.0,10.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 0, 10: 1}",33.6766728159912,130.44000573688476
144,22,2024-01-09 20:17:34.008316,18429.0,9.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 0, 6: 0, 7: 0, 8: 0, 9: 1, 10: 1}",33.6766728159912,130.44000573688476
145,22,2024-01-09 20:17:41.287711,18436.0,4.0,"{1: 0, 2: 0, 3: 0, 4: 1, 5: 0, 6: 0, 7: 0, 8: 0, 9: 1, 10: 1}",33.6766728159912,130.44000573688476
